Date,BTC Open,BTC Close,ETH Open,ETH Close,LTC Open,LTC Close,XRP Open,XRP Close,USDT Open,USDT Close
11/11/2018,6523.4,6526,216.21,215,53.04,52.13,0.5146,0.5158,0.9774,0.9698
11/10/2018,6472.83,6523.4,212.59,216.21,52.51,53.04,0.5101,0.5146,0.9735,0.9774
11/9/2018,6535.2,6472.83,214.9,212.59,53.05,52.51,0.5003,0.5101,0.9569,0.9735
11/8/2018,6580,6535.2,219.53,214.9,54.58,53.05,0.5406,0.5003,0.9633,0.9569
11/7/2018,6530.94,6580,219.56,219.53,56.32,54.58,0.553,0.5406,0.9847,0.9633
11/6/2018,6455.46,6530.94,210.9,219.56,53.91,56.32,0.5003,0.553,0.9796,0.9845
11/5/2018,6495.03,6455.46,212.13,210.9,54.6,53.91,0.4711,0.5003,0.976,0.9796
11/4/2018,6450.8,6495.03,202.56,212.13,51.64,54.6,0.463,0.4711,0.97,0.976
11/3/2018,6465.6,6450.8,203.28,202.56,51.93,51.64,0.466,0.463,0.9497,0.97
11/2/2018,6485.61,6465.6,202.51,203.28,51.16,51.93,0.4664,0.466,0.9688,0.9497
11/1/2018,6461.76,6485.61,201.83,202.51,50.38,51.16,0.4605,0.4664,0.98,0.9688
10/31/2018,6443.03,6461.76,200.54,201.83,50.25,50.38,0.4557,0.4605,0.9863,0.98
10/30/2018,6450,6443.03,199.53,200.54,50.1,50.25,0.452,0.4557,0.9876,0.9863
10/29/2018,6570.27,6450,206.85,199.53,52.54,50.1,0.4687,0.452,0.9867,0.9876
10/28/2018,6599.9,6570.27,206,206.85,52.77,52.54,0.4679,0.4687,0.9894,0.9867
10/27/2018,6605.74,6599.9,206.29,206,53.2,52.77,0.4718,0.4679,0.991,0.9894
10/26/2018,6602.9,6605.74,205.72,206.29,53.11,53.2,0.4689,0.4718,0.9905,0.991
10/25/2018,6602,6602.9,206.3,205.72,53.41,53.11,0.4658,0.4689,0.9913,0.9905
10/24/2018,6591.7,6602,206.93,206.3,53.49,53.41,0.4724,0.4658,0.9912,0.9913
10/23/2018,6560,6591.7,206.29,206.93,53.17,53.49,0.461,0.4724,0.9927,0.9912
10/22/2018,6603.9,6560,207,206.29,53.57,53.17,0.465,0.461,0.9887,0.9927
10/21/2018,6609.9,6603.9,207.74,207,54.27,53.57,0.4705,0.465,0.991,0.9887
10/20/2018,6577.5,6609.9,206.16,207.74,53.96,54.27,0.4642,0.4705,0.9919,0.991
10/19/2018,6651.63,6577.5,210.3,206.16,54.15,53.96,0.4761,0.4642,0.9933,0.9919
10/18/2018,6690,6652,210.8,209.6,54.66,54.42,0.4797,0.4783,0.9867,0.9933
10/17/2018,6688.6,6690,212.52,210.8,54.85,54.66,0.4795,0.4797,0.9906,0.9867
10/16/2018,6677.83,6656.88,211.06,210.63,55.62,55.24,0.4544,0.4518,0.99,0.9906
10/15/2018,6471.93,6677.83,200.8,211.06,53.8,55.62,0.4179,0.4544,0.9787,0.99
10/14/2018,6453,6471.93,205.16,200.8,55.28,53.8,0.43,0.4179,0.9772,0.9787
10/13/2018,6429.97,6453,201.58,205.16,55.21,55.28,0.4305,0.43,0.9766,0.9772
10/12/2018,6387.08,6429.97,195,201.58,53.11,55.21,0.394,0.4305,0.9776,0.9766
10/11/2018,6636.37,6387.08,228.15,195,58.63,53.11,0.468,0.394,0.973,0.9776
10/10/2018,6649.97,6636.37,228.22,228.15,59.12,58.63,0.4835,0.468,0.9736,0.973
10/9/2018,6684.28,6649.97,229.97,228.22,59.86,59.12,0.4929,0.4835,0.9725,0.9736
10/8/2018,6646,6684.28,226.72,229.97,58.55,59.86,0.4857,0.4929,0.9764,0.9725
10/7/2018,6617,6646,226.22,226.72,57.92,58.55,0.4922,0.4857,0.9648,0.9764
10/6/2018,6664.8,6617,227.58,226.22,59.26,57.92,0.5228,0.4922,0.9571,0.9648
10/5/2018,6624.95,6664.8,224.39,227.58,58.9,59.26,0.533,0.5228,0.9542,0.9571
10/4/2018,6591.16,6624.95,222.39,224.39,58.09,58.9,0.5365,0.533,0.956,0.9542
10/3/2018,6609.35,6591.16,227.45,222.39,60.49,58.09,0.5243,0.5365,0.974,0.956
10/2/2018,6620,6609.35,231.07,227.45,60.55,60.49,0.5826,0.5243,0.9795,0.974
10/1/2018,6624.7,6620,231.77,231.07,61,60.55,0.5801,0.5826,0.9812,0.9795
9/30/2018,6618.8,6624.7,231.04,231.77,61.7,61,0.5698,0.5801,0.9817,0.9812
9/29/2018,6650,6618.8,221.34,231.04,61.9,61.7,0.536,0.5698,0.9821,0.9817
9/28/2018,6680,6650,228.27,221.34,63.15,61.9,0.5416,0.536,0.9886,0.9821
9/27/2018,6463,6680,215.78,228.27,57.77,63.15,0.51,0.5416,0.9895,0.9886
9/26/2018,6450,6463,220,215.78,57.59,57.77,0.529,0.51,0.9934,0.9902
9/25/2018,6580,6450,227.43,220,57.98,57.59,0.4937,0.529,0.9935,0.9934
9/24/2018,6675,6580,243.98,227.43,61.22,57.98,0.5681,0.4937,0.992,0.9935
9/23/2018,6717.16,6675,241,243.98,60.24,61.22,0.568,0.5681,0.9932,0.992
9/22/2018,6697.38,6717.16,245.13,241,60.54,60.24,0.5594,0.568,0.9919,0.9931
9/21/2018,6514.04,6697.38,224.55,245.13,56.5,60.54,0.4504,0.5594,0.9915,0.9919
9/20/2018,6425.5,6514.04,209.75,224.55,54.3,56.5,0.3274,0.4504,0.9946,0.9915
9/19/2018,6387,6425.5,210.86,209.75,54.59,54.3,0.3201,0.3274,0.9964,0.9946
9/18/2018,6333,6387,200.2,210.86,52.74,54.59,0.2753,0.3201,0.9969,0.9964
9/17/2018,6527.08,6333,220.57,200.2,57.3,52.74,0.2817,0.2753,0.9979,0.9969
9/16/2018,6530,6527.08,223.13,220.57,56.38,57.3,0.2819,0.2817,0.9976,0.9979
9/15/2018,6517.7,6530,210.19,223.13,56.68,56.38,0.2784,0.2819,0.9975,0.9976
9/14/2018,6520,6517.7,211.4,210.19,54.53,56.68,0.2808,0.2784,0.9987,0.9975
9/13/2018,6423,6520,185.93,211.4,52.48,54.53,0.2737,0.2808,0.9988,0.9987
9/12/2018,6400,6423,187.61,185.93,52.46,52.48,0.2672,0.2737,0.9987,0.9988
9/11/2018,6428.87,6400,200.46,187.61,55.3,52.46,0.2728,0.2672,0.9984,0.9987
9/10/2018,6404.17,6428.87,199.75,200.46,55.9,55.3,0.2825,0.2728,0.9983,0.9984
9/9/2018,6345.61,6404.17,202.5,199.75,54.5,55.9,0.2849,0.2825,0.999,0.9983
9/8/2018,6530.1,6345.61,219.87,202.5,57.04,54.5,0.2938,0.2849,0.9994,0.999
9/7/2018,6590,6530.1,232.96,219.87,58.4,57.04,0.305,0.2938,0.9988,0.9987
9/6/2018,6754.5,6590,231.92,232.96,58.23,58.4,0.2801,0.305,0.9985,0.9988
9/5/2018,7348.17,6754.5,285.42,231.92,67.92,58.23,0.3323,0.2801,0.999,0.9985
9/4/2018,7260.04,7348.17,289.11,285.42,65.59,67.92,0.3359,0.3323,0.9994,0.999
9/3/2018,7278.88,7260.04,293.14,289.11,65.95,65.59,0.3409,0.3359,0.9992,0.9994
9/2/2018,7184,7278.88,294.14,293.14,66.3,65.95,0.3459,0.3409,0.999,0.9993
9/1/2018,7010,7184,282.03,294.14,61.98,66.3,0.3336,0.3459,0.9979,0.999
8/31/2018,6969.05,7010,282.63,282.03,59.95,61.98,0.3337,0.3336,0.9977,0.9979
8/30/2018,7012.4,6969.05,288.84,282.63,61.34,59.95,0.3462,0.3337,0.9966,0.9977
8/29/2018,7042.08,7012.4,293.27,288.84,62.75,61.34,0.3491,0.3462,0.9968,0.9966
8/28/2018,6859.3,7042.08,284.64,293.27,60.15,62.75,0.336,0.3491,0.9971,0.9968
8/27/2018,6701.6,6859.3,273.82,284.64,57,60.15,0.3236,0.336,0.9989,0.9971
8/26/2018,6750,6701.6,277.35,273.82,57.84,57,0.327,0.3236,0.9973,0.9989
8/25/2018,6699.6,6750,282.57,277.35,57.75,57.84,0.3274,0.327,0.9963,0.9973
8/24/2018,6534.52,6699.6,278.8,282.57,57.65,57.75,0.3273,0.3274,0.9968,0.9963
